,City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
16242,Visakhapatnam,8/3/2020,17.77,71.21,2.32,28.78,16.78,11.79,0.92,11.2,11.12,4.46,13.73,69,Satisfactory
16243,Visakhapatnam,9/3/2020,19.48,55.45,2.11,23.76,13.74,11.88,0.74,11.35,12,3.01,9.62,82,Satisfactory
16244,Visakhapatnam,10/3/2020,16.23,46.4,1.86,22.56,13.35,11.3,0.76,8.91,11.86,2.49,11.83,69,Satisfactory
16245,Visakhapatnam,11/3/2020,19.9,58.97,2.12,24.48,14.45,10.97,0.79,8.65,11.43,3.59,15.3,64,Satisfactory
16246,Visakhapatnam,12/3/2020,23.84,56.3,2.22,24.28,14.57,12.05,0.67,10.58,12.06,2.92,10.93,61,Satisfactory
16247,Visakhapatnam,13-03-2020,21.5,51.15,2.17,19.43,11.85,11.74,0.45,8.83,12.81,2.14,8.35,57,Satisfactory
16248,Visakhapatnam,14-03-2020,29.97,80.28,3.61,27.41,15.55,11.66,0.81,7.98,12.94,2.2,11.38,82,Satisfactory
16249,Visakhapatnam,15-03-2020,34.29,98.12,2.44,29.32,17.16,12.49,0.87,3.4,14,4.03,13.12,97,Satisfactory
16250,Visakhapatnam,16-03-2020,50.96,111.92,2.37,31.88,18.72,12.88,0.92,6.89,15.62,4.26,7.88,103,Moderate
16251,Visakhapatnam,17-03-2020,31.25,113.8,1.96,39.24,22.04,11.4,1.1,6.23,15.2,5.09,10.48,104,Moderate
16252,Visakhapatnam,18-03-2020,33.01,98.93,7.6,48.77,31.98,10.82,0.96,7.57,15.32,4.84,19,105,Moderate
16253,Visakhapatnam,19-03-2020,43.21,115.14,21.71,53.06,45.87,10.04,1.12,6.84,39.79,6.5,17.07,134,Moderate
16254,Visakhapatnam,20-03-2020,23.97,67.96,11.37,35.13,27.93,11.38,0.87,11.12,37.46,5.28,12.72,91,Satisfactory
16255,Visakhapatnam,21-03-2020,20.57,60.98,8.58,33.67,24.88,10.11,0.76,11.08,18.41,3.35,13.43,66,Satisfactory
16256,Visakhapatnam,22-03-2020,23.57,69.26,12.32,24.78,23.13,10.84,0.66,10.28,19.71,3.08,17.32,62,Satisfactory
16257,Visakhapatnam,23-03-2020,19.59,42.84,7.82,20.91,17.39,9.44,0.72,9.73,26.65,1.79,4.8,72,Satisfactory
16258,Visakhapatnam,24-03-2020,39.49,95.32,14.83,40.71,33.71,25.24912927,0.68,16.72,33.77,4.38,8.69,98,Satisfactory
16259,Visakhapatnam,25-03-2020,23.9,65.07,8.56,27.06,21.35,25.24912927,0.83,9.14,19.54,2.77,12.64,123,Moderate
16260,Visakhapatnam,26-03-2020,21.29,57.46,6.26,25.26,18.53,25.24912927,0.43,8.2,12.88,4.21,20.06,69,Satisfactory
16261,Visakhapatnam,27-03-2020,32.71,90.8,7.78,24.99,19.62,4.29,0.11,13.37,36.78,2.95,4.86,91,Satisfactory
16262,Visakhapatnam,28-03-2020,31.72,85.01,7.15,24.54,18.86,5.33,0.11,11.29,42.06,3.98,8.19,90,Satisfactory
16263,Visakhapatnam,29-03-2020,22.17,57.42,7.03,22.72,17.81,5.55,0.11,11.33,41.66,4.4,14.07,86,Satisfactory
16264,Visakhapatnam,30-03-2020,21.62,65.48,6.23,24.02,17.83,5.4,0.11,10.42,59.94,4.4,7.79,69,Satisfactory
16265,Visakhapatnam,31-03-2020,18.77,52.17,6.65,25.22,18.82,5.64,0.11,8.52,46.99,3.88,9.99,84,Satisfactory
16266,Visakhapatnam,1/4/2020,30.43,76.29,9.9,33.1,25.65,5.35,0.11,7.39,23.15,4.61,11.32,64,Satisfactory
16267,Visakhapatnam,2/4/2020,23.81,66.29,13.42,32.49,28.43,6.14,0.11,5.91,9.06,2.32,5.32,73,Satisfactory
16268,Visakhapatnam,3/4/2020,30.06,74.16,14.76,33.18,29.88,6.71,0.11,7.37,10.66,3.18,7.75,68,Satisfactory
16269,Visakhapatnam,4/4/2020,25.97,57.81,12.62,29.23,26.03,7.56,0.11,5.47,11.72,2.11,4.58,71,Satisfactory
16270,Visakhapatnam,5/4/2020,22.3,52.05,13.75,31.35,28.06,7.6,0.11,6.29,9.64,2.31,6.2,54,Satisfactory
16271,Visakhapatnam,6/4/2020,16.62,43.83,15.71,29.33,28.59,7.86,0.11,6.27,6.48,2.4,8.3,51,Satisfactory
16272,Visakhapatnam,7/4/2020,14.48,47.4,15.8,29.2,28.6,7.87,0.11,7.26,8.52,2.33,6.63,46,Good
16273,Visakhapatnam,8/4/2020,8.64,30.07,16.1,23.46,25.79,7.55,0.11,6.7,7.66,1.67,4.45,37,Good
16274,Visakhapatnam,9/4/2020,20.49,54.42,9.67,33.31,25.21,8.39,0.11,7.55,32.39,2.6,5.24,49,Good
16275,Visakhapatnam,10/4/2020,23.62,68.95,11.17,33.43,26.86,7.32,0.11,6.02,21.47,3.39,7.85,69,Satisfactory
16276,Visakhapatnam,11/4/2020,16.38,38.99,12.22,26.65,24.11,7.86,0.11,5.51,13.98,1.9,9.53,51,Satisfactory
16277,Visakhapatnam,12/4/2020,15.05,44.33,13.28,29.41,26.45,7.42,0.11,6.82,16.02,2.74,14.62,43,Good
16278,Visakhapatnam,13-04-2020,20.44,67.82,13.86,31.19,27.86,6.94,0.11,6.81,15.17,3.32,7.74,55,Satisfactory
16279,Visakhapatnam,14-04-2020,18.97,65.8,14.74,29.57,27.71,6.95,0.11,7.14,13.23,2.84,6.59,68,Satisfactory
16280,Visakhapatnam,15-04-2020,21.07,73.21,13.85,32.55,28.58,5.36,0.11,6.32,13.82,2.58,6.53,66,Satisfactory
16281,Visakhapatnam,16-04-2020,21.89,78.22,13.77,36.49,30.61,6.46,0.11,9.16,15.46,3.51,7.6,76,Satisfactory
16282,Visakhapatnam,17-04-2020,15.84,63.94,12.65,31.67,27.13,7.52,0.11,5.51,12.02,2.97,4.85,74,Satisfactory
16283,Visakhapatnam,18-04-2020,9.21,51.65,11.69,30.52,25.73,7.49,0.11,7.41,10.54,2.9,5.48,59,Satisfactory
16284,Visakhapatnam,19-04-2020,14.61,56.17,15.55,33.08,30.24,8.47,0.11,8.72,10.53,2.79,5.07,55,Satisfactory
16285,Visakhapatnam,20-04-2020,9.08,35.35,16.21,30.16,29.22,8.35,0.11,6.56,9.46,2.21,8.55,47,Good
16286,Visakhapatnam,21-04-2020,10.32,51.36,18.55,23.99,27.59,8.48,0.11,3.58,10.7,2.7,4.38,48,Good
16287,Visakhapatnam,22-04-2020,8.61,32.8,8.19,25.18,20.05,8.68,0.11,7.24,12,1.54,4.9,37,Good
16288,Visakhapatnam,23-04-2020,8.41,37.46,10.88,24.6,21.92,8.31,0.11,6.42,9.79,1.76,8.83,36,Good
16289,Visakhapatnam,27-04-2020,10.47,40.29,3.4,21.59,12.95,6.5,0.11,5.58,20.53,1.96,5.06,31,Good
16290,Visakhapatnam,28-04-2020,12.81,46.6,0.73,15.19,7.24,7.68,0.11,6.04,30,2.21,4.22,47,Good
16291,Visakhapatnam,29-04-2020,7.81,46.54,1.73,18.79,10.82,7.96,0.11,8.02,20.17,2.31,9.84,49,Good
16292,Visakhapatnam,30-04-2020,18.16,66.09,1.68,16.27,9.74,8.18,0.11,7.01,30.36,2.69,6.72,61,Satisfactory
16293,Visakhapatnam,1/5/2020,11.91,48.54,2.52,16.76,10.83,8.24,0.11,7.46,28.84,2.2,7.86,56,Satisfactory
16294,Visakhapatnam,2/5/2020,23.14,78.4,0.73,23.73,13.11,8.82,0.11,6.94,38.06,4.28,8.47,62,Satisfactory
16295,Visakhapatnam,3/5/2020,18.91,67.79,3.03,24.04,15.15,8.38,0.11,5.84,22.73,2.86,6.47,90,Satisfactory
16296,Visakhapatnam,4/5/2020,17.54,68.24,1.23,15.64,9.1,8.23,0.11,8.31,16.15,2.45,4.1,65,Satisfactory
16297,Visakhapatnam,5/5/2020,8.93,45.07,2.07,12.81,8.43,7.87,0.11,8.22,13.88,2.51,3.47,55,Satisfactory
16298,Visakhapatnam,6/5/2020,9.03,45.89,2.72,19.43,12.5,8.14,0.11,8.96,13.65,2.84,9.86,41,Good
16299,Visakhapatnam,7/5/2020,11.3,51.48,1.56,18.09,10.73,8.04,0.11,8.88,18.67,2.56,10.04,51,Satisfactory
16300,Visakhapatnam,8/5/2020,12.14,50.8,2.83,18.43,12.07,7.79,0.11,10.45,10.99,2.55,7.03,48,Good
16301,Visakhapatnam,9/5/2020,9.53,40.67,1.39,12.9,7.95,7.94,0.11,7.32,11.38,1.83,8.55,51,Satisfactory
16302,Visakhapatnam,10/5/2020,16.51,58.2,0.85,24.04,13.44,9.09,0.11,6.41,24.02,3.84,9.44,46,Good
16303,Visakhapatnam,11/5/2020,14.04,51.69,1.59,14.28,8.87,8.43,0.11,5.58,11.15,1.72,3.72,61,Satisfactory
16304,Visakhapatnam,12/5/2020,6.9,42.63,2.35,12.63,7.91,10.88,0.11,6.46,20.14,1.33,2.4,45,Good
16305,Visakhapatnam,13-05-2020,8.42,50.06,2.09,14.05,9.15,11.07,0.11,6.96,14.28,2.29,6.16,49,Good
16306,Visakhapatnam,14-05-2020,11.88,45.86,2.73,11.76,8.43,12.04,0.11,7.66,14.72,1.8,7.74,50,Good
16307,Visakhapatnam,15-05-2020,11.07,42.11,3.17,11.71,8.78,11.96,0.11,9.7,17.92,1.84,6.42,44,Good
16308,Visakhapatnam,16-05-2020,2,17.99,1.29,10.24,6.11,9.48,0.11,8.86,19.75,0.73,1.8,32,Good
16309,Visakhapatnam,17-05-2020,6.3,17.76,1.09,12.21,7.07,7.4,0.11,8.56,17.14,0.86,6.9,23,Good
16310,Visakhapatnam,18-05-2020,11.18,36.23,1.47,18.69,10.97,6.78,0.11,7.87,18.33,1.51,8.55,26,Good
16311,Visakhapatnam,19-05-2020,26.88,76.7,2,28.32,16.46,7.56,0.11,10.13,24.73,2.06,5.23,52,Satisfactory
16312,Visakhapatnam,20-05-2020,66.22,203.26,11.97,58.99,40.98,11.85,0.11,8.24,37.59,5.64,17.09,141,Moderate
16313,Visakhapatnam,21-05-2020,45.53,150.21,3.5,48.13,27.74,12.68,0.11,11.82,33.44,3.03,10.55,145,Moderate
16314,Visakhapatnam,22-05-2020,24.8,90.94,4.34,39.51,24.12,18.93,0.11,6.37,30.61,1.7,3.49,117,Moderate
16315,Visakhapatnam,23-05-2020,15.91,81.11,3.27,23.59,14.25,13.57,0.11,8.48,37.58,2.55,2.85,79,Satisfactory
16316,Visakhapatnam,24-05-2020,10.99,72.39,1.38,20.53,11.8,10.25,0.11,8.73,27.09,2.36,2.94,80,Satisfactory
16317,Visakhapatnam,25-05-2020,18.69,75.86,2.76,21.06,13.59,10.77,0.11,7.19,24.62,2.03,3.31,74,Satisfactory
16318,Visakhapatnam,26-05-2020,12.35,68.72,1.74,20.24,12.06,9.8,0.11,9.69,23.61,2.56,4.76,67,Satisfactory
16319,Visakhapatnam,27-05-2020,26.6,121.23,1.69,20.04,11.9,8.58,0.63,8.42,28.8,2.7,3.33,54,Satisfactory
16320,Visakhapatnam,28-05-2020,26.94,102,1.63,20.67,12.23,8.67,0.65,7.34,23.8,2.43,3.76,100,Satisfactory
16321,Visakhapatnam,29-05-2020,16.71,62.53,2.6,23.89,13.61,10.62,0.63,7.79,24.1,1.66,4,87,Satisfactory
16322,Visakhapatnam,30-05-2020,28.1,84.8,7.43,50.99,27.93,9.21,0.76,16.45,14.82,3.21,10.1,81,Satisfactory
16323,Visakhapatnam,31-05-2020,21.22,79.53,2.38,24.88,14.92,11.03,0.57,5.43,17.49,2.08,4.53,40,Good
16324,Visakhapatnam,1/6/2020,15.68,81.88,1.91,20.61,12.15,8.25,0.5,5.82,21.15,2.47,5.02,85,Satisfactory
16325,Visakhapatnam,2/6/2020,9.91,43.3,2.81,19.91,12.6,9.16,0.47,8.78,19.68,1.37,3.44,50,Good
16326,Visakhapatnam,3/6/2020,17.94,102.58,5.6,30.32,20.59,9.49,0.58,6.48,23.82,2.65,7.59,88,Satisfactory
